"mat_alu","nome","dat_entrada","cod_curso","cotista"
"131653","LARISSA FERREIRA SANTOS - TESTE","2009-05-24","131","S"
"151822","LOUISE LOPES SILVA - TESTE","2011-12-24","13","S"
"129887","CAMILA FERREIRA SMITH - TESTE","2012-07-17","13","S"
"138092","ARISTOTELES CERQUEIRA ROBERT VASCONCELOS - TESTE","2011-12-30","103","S"
"140109","MARIANNE FERREIRA SILVA VINICIUS - TESTE","2011-07-08","4","S"
"140662","MARCELO MATOS SOUZA - TESTE","2011-02-25","4","S"
"141712","JOSE GUIMARAES PRADO - TESTE","2012-08-02","103","S"
"138821","VINICIUS MACIEL TAVARES - TESTE","2012-08-11","13","S"
"139384","TAMIRIS MELO","2009-03-04","44","S"
"149361","GABRIELA FORTES REIS - TESTE","2012-01-28","131","S"
"140676","PAULA MORAIS","2005-02-15","44","S"
"140882","NIVIA CONCEICAO OLIVEIRA - TESTE","2012-04-01","13","S"
"140665","RITA ARAUJO MACHADO","1999-11-30","44","S"
"141575","MACKSON FABIANA RIBEIRO - TESTE","2006-01-09","123","S"
"138665","LARISSA OLIVEIRA SANTA - TESTE","2005-04-01","4","S"
"139777","TALITA ROSA SANTOS - TESTE","2006-12-19","44","S"
"138659","VALDINEI ALVES LOPES SILVA - TESTE","1997-05-17","35","S"
"141658","WALTER FRANCISCA PALMEIRA VIEIRA - TESTE","2006-02-13","123","S"
"147768","JOSILENE ADAN LIMA TELES - TESTE","1984-12-06","4","S"
"139311","LAIS DAZANNY OLIVEIRA","2012-03-24","4","S"
"139339","IRANY FRAGA ROCHA WALTHER - TESTE","1997-09-24","44","S"
"140322","ANA CARMO MILANEZ VIEIRA - TESTE","2012-10-30","13","S"
"140715","MAIANA CONCEICAO SANTANA - TESTE","2003-01-28","44","S"
"142082","JULIA ANDRADE RAYNNE - TESTE","2012-05-21","123","S"
"149362","BIANCA LUDUVICE SANTOS - TESTE","2012-03-05","35","S"
"136795","CAMYLA FIGUEIRA SALES - TESTE","2012-03-11","13","S"
"155645","MARIANA BARBOSA NETO","2011-01-07","4","S"
"80326","KATLYN CASTRO MELO SOUZA - TESTE","2007-02-03","13","S"
"78249","CARLOS EDUARDO KADJA SILVA - TESTE","2007-04-27","4","S"
"113741","MARCELE ALMEIDA PINHEIRO VIEIRA - TESTE","2007-06-08","13","S"
"114085","LUCAS ALMEIDA LIMA PRADO - TESTE","2005-12-01","4","S"
"92228","ANDRE CAMPOS JUNIOR RAIMUNDO - TESTE","2007-06-16","52","S"
"84498","MAYRON JUNIOR SANTOS - TESTE","2007-06-13","4","S"
"115462","KLESIANY ALMEIDA CRUZ PATRICIA - TESTE","2007-10-09","4","S"
"84866","VANESSA ARAGAO MOTA","2007-10-11","13","S"
"82139","TATIANA GOMES ROCHA - TESTE","2004-04-05","35","S"
"84029","THYEGO MACHADO RODRIGO - TESTE","2007-11-13","4","S"
"97898","TACIO RAMOS TENORIO - TESTE","2008-09-11","4","S"
"127819","JUCIELLE GONZAGA SANTOS - TESTE","2005-02-16","4","S"
"115459","VIVIANE ALBINO GONCALVES RIBEIRO - TESTE","2008-03-19","4","S"
"87843","HIGOR CABRAL REIS XAVIER - TESTE","2008-02-15","13","S"
"108404","JANEIDE COELHO SANTOS - TESTE","1995-07-01","4","S"
"84869","DANDARA PEREIRA","2005-05-15","4","S"
"135434","ERIKA LEITE SANTOS - TESTE","2006-02-27","13","S"
"85844","RAMON ALVES LUIZ SANTOS - TESTE","2006-07-11","52","S"
"137220","HERICK ARAUJO MADSON SILVA - TESTE","2006-07-25","4","S"
"151202","AMAURY BEZERRA JUNIOR SOUZA - TESTE","2008-09-03","4","S"
"88183","MARIA CRUZ ROSA","2007-06-01","13","S"
"85951","VANESSA ALEGRE MONTE SOUZA - TESTE","2005-02-12","125","S"
"108650","LUCIANO MATOS SOUSA - TESTE","1994-08-03","4","S"
"83923","VICTOR ALMEIDA LIMA PINTO - TESTE","2003-07-08","4","S"
"83925","PRISCILLA COSTA MELO REIS - TESTE","2007-09-22","4","S"
"83930","ENEAS DANTAS MENEZES RIBEIRO - TESTE","2008-08-11","4","S"
"81591","FELIPE FRANCA RODOLFO - TESTE","2006-10-08","4","S"
"100904","HELOIZA DEISE SILVA - TESTE","1992-07-30","44","S"
"85739","NATHALIE DIAS OLIVEIRA VILANOVA - TESTE","2007-06-21","13","S"
"91802","MARIANA GABRIEL SANTOS VALOIS - TESTE","2007-10-24","13","S"
"84994","JOSE LUCIANO VELOSO - TESTE","2008-09-01","4","S"
"107595","HELTON JUNIOR PORTO","2007-07-26","13","S"
"111121","DIEGO ALVES SAMPAIO - TESTE","2005-04-07","52","S"
"99109","YGOR ANDRADE GUIMARAES SILVA - TESTE","2007-08-19","52","S"
"80345","ABDIAS NASCIMENTO SILVA - TESTE","1972-02-06","13","S"
"114042","TATYANI FRAGA PRADO VIEIRA - TESTE","2007-10-21","4","S"
"84925","FLAVIO CEZAR ROBERTO VASCONCELOS - TESTE","2008-08-27","4","S"
"98797","ANGELO MACEDO SOBRAL - TESTE","2007-02-10","4","S"
"113994","ADAILTON LIMA SOUZA - TESTE","1998-09-14","4","S"
"108720","AGNES LOUIZE SANTOS - TESTE","2007-07-25","4","S"
"87107","CAROLINA BARRETO MENEZES - TESTE","2008-09-14","13","S"
"107014","FILIPE CONCEICAO REIS - TESTE","2008-12-18","123","S"
"120072","ALLANA CAMPOS PASSOS - TESTE","2008-09-20","4","S"
"85189","CAMILA DAYANE QUEIROZ - TESTE","2008-02-16","4","S"
"83056","HADIB GABRIEL OLIVEIRA - TESTE","1985-11-24","4","S"
"127824","FERNANDA FREIRE SANTO - TESTE","2007-09-17","4","S"
"107255","BRUNA ALMEIDA GABRIELA SILVA - TESTE","2008-05-29","4","S"
"137808","ANDREZA CRISTINA MACIEL - TESTE","2007-05-31","13","S"
"128405","REINAN MENDONCA SOUZA - TESTE","2007-02-11","103","S"
"83830","BRUNA BARROS FRANCISCO OLIVEIRA - TESTE","2007-12-15","4","S"
"80395","JULLYANA CERQUEIRA SANTOS XAVIER - TESTE","2006-09-14","4","S"
"80415","ADRIA BARROS MELO TELES - TESTE","1991-08-21","4","S"
"128434","LARISSA ANDRADE RAMOS SORAGGI - TESTE","2008-03-03","4","S"
"80315","JEAN CELESTINO SANTANA - TESTE","2003-12-01","13","S"
"80316","DANIEL GARDENIA SANTOS - TESTE","2006-06-04","13","S"
"120116","EDUARDO MATOS SILVA - TESTE","2008-09-08","4","S"
"134226","JOAO BARBOZA RAMOS VICTOR - TESTE","2012-08-18","13","S"
"136671","CYNTIA COSTA SAFADI - TESTE","2011-02-09","35","S"
"136413","ARYELLA BRAGA JUNIOR SANTOS - TESTE","2002-07-03","35","S"
"136703","DERIVALDO ARIELE NEPOMUCENO","2012-07-04","4","S"
"136758","SHIRLEI CARVALHO PASSOS - TESTE","2005-01-18","44","S"
"141839","MARCOS KELLY RODRIGUES - TESTE","2003-05-19","44","S"
"139444","TAINA CERQUEIRA ROCHA - TESTE","2010-10-02","13","S"
"138773","GRAZIELA ARAUJO LEITE SOLANGE - TESTE","1998-10-10","35","S"
"150654","MARIA FERNANDES SANTOS TORRES - TESTE","1999-06-06","35","S"
"139886","RAFAEL ABREU MOTA ZANDONAI - TESTE","2011-10-19","35","S"
"136726","MARIA AUDICEIA LIMA - TESTE","2011-06-19","13","S"
"153263","DORLAMES BARRETO LEITE SANTOS - TESTE","2006-08-01","44","S"
"67226","NAERTON CAVALCANTE","1999-03-18","4","S"
"122468","JOSE ALBUQUERQUE LIMA SANTOS - TESTE","2003-08-25","44","S"
"122488","JOSE FERREIRA PEREIRA - TESTE","1980-03-05","4","S"
"45191","LIDIANE JUNIOR SANTANA VIEIRA - TESTE","1995-12-28","4","S"
"92212","FERNANDA LIMA ORICO - TESTE","2001-08-20","4","S"
"54904","TIAGO ACCIOLY GOES MONTEIRO - TESTE","2003-12-19","52","S"
"53110","LUCIANA ALMEIDA FONSECA SILVEIRA - TESTE","2004-05-15","35","S"
"140544","ERIC BARROS MACHADO - TESTE","1999-11-29","103","S"
"149269","ROBERTO BUERY LIMA","1997-12-22","103","S"
"52783","JOSE FERREIRA NUNES TORRES - TESTE","1971-05-12","4","S"
"55051","FABIO CARVALHO MENDONCA - TESTE","2004-07-12","13","S"
"56680","GUSTAVO FILHO MENEZES SILVA - TESTE","2001-09-08","13","S"
"59887","PAVEL HELENA MELO","2002-08-27","4","S"
"63542","ROSEMEIRE FONTES OLIVEIRA - TESTE","1980-09-27","4","S"
"77469","FELIPE CARVALHO MAYNARD","1993-10-24","4","S"
"127587","MANNOEL CRUZ MORAES","1997-07-17","13","S"
"105322","ALESSANDRA ALMEIDA MACHADO TEIXEIRA - TESTE","1998-06-06","44","S"
"115475","TALIA DIAS SANTOS - TESTE","2004-12-14","4","S"
"115323","MARCOS AUGUSTO OLIVEIRA - TESTE","1986-09-29","4","S"
"97166","EDNEY DEMARQUE NUNES","2001-12-18","13","S"
"61882","CAROLINE CUEVAS LINS VICTOR - TESTE","1999-10-20","4","S"
"92292","DIANA CENTURION NASCIMENTO TAISSA - TESTE","2002-05-06","4","S"
"72718","MAGNO FERNANDES SANTOS - TESTE","2003-07-06","13","S"
"133674","MAX CARVALHO PRADO","2004-03-11","52","S"
"127964","ANDREA CALAZANS MOREIRA - TESTE","2004-05-07","4","S"
"84092","MONIQUE JESUS SILVA - TESTE","2006-05-14","4","S"
"93970","SUELLEN FRANCA SANTOS - TESTE","2006-03-29","13","S"
"152963","JOAO CAMILO MOURA SOUZA - TESTE","2000-02-09","4","S"
"111982","RAFAEL BATISTA LEONARDO - TESTE","2010-02-16","13","S"
"107358","VICTOR AMANCIO JUNIOR","2003-08-02","4","S"
"113660","ALINE MACHADO SOUZA - TESTE","2003-11-17","4","S"
"149419","GLADYSON JUNIOR RODRIGUES - TESTE","1993-05-31","13","S"
"76410","DENIVANIA ANDRADE OLIVEIRA TELES - TESTE","2000-07-10","4","S"
"101558","VALDENIZIA MENEZES","2005-05-10","4","S"
"109956","YELENA FEITOSA RESENDE VASCONCELOS - TESTE","2005-02-06","44","S"
"65997","PRISCILLA CARVALHO MESSIAS - TESTE","2005-11-23","4","S"
"148439","ELIDEBORA BENEVIDES MELO","1994-06-14","44","S"
"98778","LARISSA DANTAS PODEROSO - TESTE","2007-11-07","35","S"
"140559","SIDNEI MENDES SANTOS - TESTE","2000-06-23","4","S"
"61919","PATRICIA CARLOS LIMA","2005-03-19","4","S"
"108804","FERNANDA FRAGA OLIVEIRA - TESTE","2000-07-21","44","S"
"92379","JOSIVALDA ALVES GOMES SOUZA - TESTE","2002-05-26","44","S"
"133430","LUCIANA GOES PIMENTEL - TESTE","2002-04-07","44","S"
"81762","MATHEUS FEITOSA MIRANDA","2004-03-09","13","S"
"107268","WALTER CAVALCANTE NUNES SOUZA - TESTE","2003-09-16","4","S"
"152654","JOALDO GOMES MOTA","2000-08-12","4","S"
"112475","VIVIANY CARNEIRO MARIA","2003-09-26","44","S"
"152264","VIVIANE ELIANA OLIVEIRA","2001-06-17","13","S"
"137379","JOSE LIMA SANTANA TOLEDO - TESTE","2003-07-02","13","S"
"100996","EDLLA ARAUJO NASCIMENTO - TESTE","2003-04-02","44","S"
"109731","RAFAELA AUXILIADORA JESUS","2002-09-07","4","S"
"150441","LORENA CARVALHO LIMA","2008-01-25","4","S"
"114056","MARIANNA DONATO RAFAELA - TESTE","2007-09-11","4","S"
"150369","LUDWIG BIRKNER LANE SOARES - TESTE","1994-07-22","52","S"
"59623","MARIA BELMONT FONTES","1988-05-02","4","S"
"154289","MARLON ALBERTO GONCALVES OLIVEIRA - TESTE","1979-03-07","4","S"
"4116","DARCYENE GOIS MENDONCA SHYRLEY - TESTE","1991-04-29","4","S"
"59134","CINTIA FILHO SOBRAL - TESTE","1993-07-13","4","S"
"125100","MARIA FELIZARDO SANTANA - TESTE","1980-03-16","44","S"
"98799","MARCO AUGUSTO MACEDO SANTOS - TESTE","1991-08-19","4","S"
"102655","JAQUELINE CALDAS NOBREGA VIEIRA - TESTE","1990-06-30","4","S"
"90691","CRISTIANE DUARTE MECENAS - TESTE","1994-01-26","4","S"
"153221","FABIOLA AGUIAR FREITAS PAIVA - TESTE","1990-08-08","4","S"
"155783","GILBERTO ESPIRITO NIULYMAR","1988-04-19","4","S"
"15406","EDVALDO JUNIOR","1993-04-06","4","S"
"122293","PRISCILA ARAUJO FONSECA PONZZES","1994-07-18","13","S"
"149281","WESLEY ARAUJO RACHEL VIANNA - TESTE","1996-04-28","103","S"
"90536","EVERALDO LOBO SANTOS - TESTE","1986-04-11","13","S"
"108389","SIMONE ALVES MOUSSA","1992-06-02","44","S"
"115275","BIANCA CARVALHO MELLO VIEIRA - TESTE","1998-12-14","4","S"
"97443","VALBERIO CHAVES","1994-09-27","4","S"
"102840","GARDENIA CAJUI ROCHA - TESTE","1995-09-17","13","S"
"120629","PEDRO BAHIA MARTINS SANTOS - TESTE","2009-05-06","4","S"
"107400","ADEMILSON COSTA SILVA - TESTE","1986-12-04","103","S"
"123154","FELIPE BELCHIOR JESUS ROSA - TESTE","2001-05-19","35","S"
"149812","SORAYA DIAS SANTOS - TESTE","1988-11-04","4","S"
"90037","RIVANGELA CLESIA MELO - TESTE","1997-02-25","44","S"
"113327","AIDA ANDRADE NASCIMENTO","2010-03-16","123","S"
"112763","SARAH FABIANO PEREIRA","2011-06-05","13","S"
"114448","LINCOLN BARBOZA MATOS - TESTE","2008-01-15","123","S"
"150753","CAIO BERNARDO OLIVEIRA - TESTE","2009-07-01","13","S"
"113759","THIAGO FARO NASCIMENTO - TESTE","2008-04-22","44","S"
"114641","NATALY CARVALHO","2008-12-19","44","S"
"114646","TAYNARA GOIS - TESTE","2008-01-19","44","S"
"114433","LANARA MORGADO SILVA - TESTE","2010-07-12","13","S"
"113800","JOSE LUCAS","2010-09-27","4","S"
"112834","BEATRIZ LOPES SOUZA - TESTE","2010-07-05","13","S"
"115524","ALINE OLIVEIRA","2008-04-22","44","S"
"112756","LUCAS LIMA SILVA - TESTE","2009-03-09","35","S"
"114355","WILAME MANOEL SILVA - TESTE","2003-09-06","13","S"
"116990","SAVIO FONSECA MACEDO - TESTE","2011-09-19","13","S"
"115578","MIRIAN ARAUJO NASCIMENTO - TESTE","1991-08-18","44","S"
"150767","MICHELLY ANDRADE LIMA SANTOS - TESTE","2010-03-23","13","S"
"114024","EUDES CARDOSO LEAL SANTOS - TESTE","2003-04-05","123","S"
"120206","DANIEL GRACIELMA","2010-08-03","13","S"
"113918","RONALD BARRETO GUSTAVO","2005-05-07","13","S"
"113465","ELTON CORREIA LIMA - TESTE","2008-02-25","35","S"
"114940","GENECY CALADO MELO","2010-02-03","35","S"
"114959","FLAVIA LIMA SANTOS - TESTE","2008-02-29","35","S"
"113183","TIAGO ELIZABETE NIVALDO - TESTE","2010-05-20","4","S"
"113094","RAMON ARAUJO FRANCA SILVA - TESTE","2011-11-01","4","S"
"126529","JESSICA ELIZIE MODESTO VITOR - TESTE","2010-07-25","35","S"
"115379","CINCINATO BERNARDINA MOITINHO","2007-01-09","123","S"
"125804","VICTOR MORAES SANTOS - TESTE","2011-03-16","4","S"
"113957","LUCIANA ANDRADE ROLLEMBERG - TESTE","2000-03-07","123","S"
"117050","ISADORA GOES MOTA TRINDADE - TESTE","2012-01-21","13","S"
"125612","ISADORA MATOS OLIVEIRA - TESTE","2010-07-06","35","S"
"117013","AYRE CARVALHO MESSIAS","2010-08-11","13","S"
"116570","JOSIENE ANDRADE JESUS NASCIMENTO - TESTE","2005-07-30","123","S"
"117164","ERITON MESSIAS SOARES - TESTE","2010-07-11","4","S"
"117165","VITOR CRUZ NETO SILVA - TESTE","2010-03-28","4","S"
"116999","AMANDA CARLOS PASSOS - TESTE","2011-06-09","13","S"
"140581","JESSICA FEICHAS SILVA - TESTE","2009-11-19","13","S"
"117279","IGOR COSTA MARINHO - TESTE","2010-12-05","4","S"
"117396","LIDIA GUSMAO OLIVEIRA - TESTE","2011-01-16","13","S"
"116994","GABRIELA CARVALHO ROCHA TAMIRES - TESTE","2010-07-28","13","S"
"117619","JESSICA ALVES MESSIAS","2010-09-19","44","S"
"117773","NAYRA ARAUJO LIMA REZENDE - TESTE","2011-02-23","44","S"
"117804","HERCILIO CONCEICAO NETO","2009-05-24","44","S"
"117650","PATRICIA ALMEIDA GERMANIO ROCHA - TESTE","2003-10-10","44","S"
"129271","BRUNA BISPO GRAZIELLE","2008-08-06","4","S"
"117700","LARISSA ALVES FIGUEIREDO SANTANA - TESTE","2010-11-21","4","S"
"117266","DANIEL GUADALUPE SANTOS - TESTE","2011-01-29","4","S"
"117028","RODOLPHO BARRETO RESENDE - TESTE","2011-07-12","13","S"
"117040","ALBA FIGUEIREDO NUNES","2011-01-10","13","S"
"117055","FLAVIA GONCALVES SANTOS - TESTE","2010-11-07","13","S"
"117655","DANIELLE CACHO MARTINS SANTIAGO - TESTE","2008-07-05","44","S"
"151203","RODRIGO AGUIAR PRADO SOUZA - TESTE","2003-01-10","4","S"
"117127","THAIS DANTAS PRISCO","2011-07-04","4","S"
"117937","DIEGO ALVES JUNIOR","2010-10-22","4","S"
"117964","BRENDA JESUS SOUZA - TESTE","2010-11-06","44","S"
"117257","LAILA ANDRADE HENRIQUE RICARDO - TESTE","2010-09-11","4","S"
"151281","LARISSA BARRETO JUNIOR","2008-11-22","4","S"
"125965","CORA COSTA MARIA SILVEIRA - TESTE","2009-05-12","4","S"
"122109","TENISON JESUS SANTANA","2010-08-13","4","S"
"118506","SAULLO FABIO OLIVEIRA","2009-03-08","123","S"
"118409","THIAGO FERNANDO NEVES","2003-07-22","123","S"
"117986","RODRIGO CRUZ MATHEUS SANTOS - TESTE","2009-11-25","13","S"
"137235","MANUELA COSTA RODRIGUES VALIDO - TESTE","2007-09-30","4","S"
"139516","ANDRE FLAVIO PAULA","2008-12-22","13","S"
"118600","RAPHAEL ANFRIZIO NETO TEIXEIRA - TESTE","2010-09-10","52","S"
"119418","ISADORA HENRIQUE SOUZA - TESTE","2010-10-24","13","S"
"118660","GUTEMBERG ANDRADE PEREIRA","2010-08-18","13","S"
"118483","HOLENKA ANDRADE JUNIOR SOUZA - TESTE","2011-12-14","123","S"
"118516","PAULA ABREU MELO STEFANI - TESTE","2012-05-04","123","S"
"118020","BRUNA LIMA SALES - TESTE","2011-01-04","44","S"
"118022","JESSIKA ARAGAO LIMA RIBEIRO - TESTE","2011-04-23","4","S"
"122394","ALLINY FERNANDES OLIVEIRA","2010-06-08","4","S"
"122406","FERNANDA FONTES PEREIRA - TESTE","2011-11-08","13","S"
"118440","CAIO CARLA PAULA SOUZA - TESTE","2011-08-17","123","S"
"118441","ANA KAYARA REZENDE","2011-10-02","123","S"
"118518","ALLANE BRITO RAYLLAN VIDA - TESTE","2009-06-12","44","S"
"118549","FRANCISCO ANNY LIBORIO SANTOS - TESTE","2010-02-22","123","S"
"118050","LUANI LOPES ROCHA - TESTE","2011-08-01","13","S"
"122563","GEOVANINA BARROZO LUCIANE SOUZA - TESTE","1987-04-29","13","S"
"152524","LUIZ GALVAO ROCHA - TESTE","2011-06-14","35","S"
"119767","LARISSA FELICIA ROCHA - TESTE","2011-11-01","13","S"
"139608","CLAUDSON DANTAS MAIRA SANTANA - TESTE","2005-06-17","52","S"
"126066","ALANA CANDIA MELO SANTANA - TESTE","2010-04-13","4","S"
"117623","DEYSE MELLO SOUZA - TESTE","2010-12-05","44","S"
"119871","RAPHAEL COELHO RAMOS - TESTE","2010-09-26","4","S"
"119683","THASSIA FERREIRA SOUZA VINICIUS - TESTE","2007-06-05","4","S"
"119684","TEDDY MONTEIRO TEIXERIA - TESTE","2010-04-29","4","S"
"119718","ODILIA DIAS SILVA VIANA - TESTE","1987-11-18","13","S"
"76597","STEPHANE CHAVES LEITE SAMPAIO - TESTE","2006-10-27","4","S"
"81492","IGOR CLAUDIA LOUREIRO SANTOS - TESTE","2007-07-29","4","S"
"77866","WENDSON RAMOS TAVARES - TESTE","2007-06-30","4","S"
"152971","CARINE ANDRADE MARTINS - TESTE","2006-09-09","44","S"
"102722","LIVIA LIMA RIBEIRO - TESTE","2004-10-17","44","S"
"110097","THYAGO BARRETO MELO VASCONCELOS - TESTE","2005-07-29","4","S"
"98170","VERONICA FILLIPE NASCIMENTO","1995-02-28","13","S"
"71819","DAVI MARIA VALENTE - TESTE","2005-07-26","4","S"
"78340","MIRELLA ANDRADE SANTOS - TESTE","2006-08-17","13","S"
"109278","DIEGO BARRETO","2006-05-31","4","S"
"101868","MARCIA AZEVEDO LIMA SANTOS - TESTE","2008-06-21","4","S"
"79160","JEAN DIAS OLIVEIRA - TESTE","2006-10-18","13","S"
"139692","KAMILA BORGES OLIVEIRA - TESTE","2002-01-06","35","S"
"81717","JAZIEL ANDRADE MELO SANTOS - TESTE","2007-02-17","4","S"
"112864","GABRIEL CARLOS PASSOS TAVARES - TESTE","2011-01-09","4","S"
"114985","ADRIANO ALFREDO OLIVEIRA - TESTE","2001-04-05","35","S"
"113266","VAGNO ARAUJO MATOS","2005-09-26","123","S"
"113301","RICARDO FIGUEIREDO PEREIRA - TESTE","2008-05-29","123","S"
"115522","SUZETE PAULO - TESTE","1997-05-02","44","S"
"113813","GILTON BISPO MELISSA","2003-02-27","4","S"
"113827","NAYARA FREITAS PAULA VIEIRA - TESTE","2009-03-30","123","S"
"113964","FERNANDA MACHADO - TESTE","2008-03-14","13","S"
"114673","DANYELE CLAUDIA MOTA - TESTE","2003-01-26","44","S"
"114466","CANDIDA GOIS SOARES - TESTE","1996-10-25","44","S"
"120554","KYLSON ALEXIA MELO SOUZA - TESTE","2008-04-22","4","S"
"112833","BRUNO LIMA - TESTE","2010-05-01","35","S"
"154465","FABRINE BARBOSA MIRELLA SILVA - TESTE","2009-10-26","4","S"
"137869","PAULA NASCIMENTO SANTOS - TESTE","2009-02-12","13","S"
"119024","UENDEL CONCEICAO JESUS SULLIVAN - TESTE","2010-10-16","52","S"
"119094","KAYQUE BARBOSA OLIVEIRA","2011-11-09","13","S"
"125974","RODRIGO BARRETO LIMA","2011-12-26","103","S"
"120373","ISABELA LIMA SANTANA - TESTE","2009-09-26","35","S"
"120510","LUCIANA FONTES NETO - TESTE","2011-07-30","35","S"
"112517","CARLIZE BATISTA SILVA - TESTE","2006-03-11","44","S"
"116465","INGRID GOUVEIA","2005-06-19","13","S"
"138927","LECIO CORREIA","2003-08-13","4","N"
"91256","ANCO DIAS","1993-09-30","52","S"
"107461","MARIO JEFFERSON SANTANA - TESTE","2011-04-23","4","N"
"102364","DIANA MORAIS - TESTE","2009-06-28","44","N"
"102392","ESTELA EDWIN SOUSA - TESTE","1993-10-04","44","N"
"94995","DENISSON MENESES - TESTE","2003-08-07","123","N"
"104823","YONARA NASCIMENTO SANTOS - TESTE","2011-02-13","13","N"
"106145","RAIMUNDO NETO SANTOS - TESTE","2010-08-17","4","N"
"106373","SAULO DARTHAYAN MELO","2009-05-31","52","N"
"107763","VALERIA GAMALIEL RODRIGO - TESTE","1996-06-02","4","N"
"127873","NAYARA MARQUES SILVA - TESTE","2009-05-03","4","N"
"105297","SUZANA COSTA SILVA - TESTE","2009-08-17","13","N"
"102411","HAVANE NAZARIO SOUZA - TESTE","2007-10-21","44","N"
"100141","VINICIUS ALVES NASCIMENTO","2007-05-27","13","N"
"101380","ROBSON CARVALHO ROSA - TESTE","1996-12-30","123","N"
"106973","LUIZ JUNIOR","2010-06-05","123","N"
"122048","LAION OLEGARIO SILVA - TESTE","2009-01-23","123","N"
"107897","BRENIO BORGES MOREIRA SOUZA - TESTE","2009-10-27","4","N"
"105633","JULIANA LIMA SILVEIRA - TESTE","2002-08-06","44","N"
"125758","KARINE ACRUX RAMOS TRINDADE - TESTE","2000-03-25","123","N"
"118055","THAMIRES BARBOSA MARIA SANTA - TESTE","2009-11-24","44","N"
"105438","IULLO CALDERON PINA SANTIAGO - TESTE","2010-01-30","4","N"
"108228","MARIANA MACHADO","2009-05-02","13","S"
"119829","MARILIA MATOS SILVA - TESTE","2007-08-05","44","S"
"107643","JOSE OLIVEIRA","2002-07-25","103","S"
"100620","ANDRE CRUZ SILVA - TESTE","2007-10-08","4","S"
"140075","LARYANE JESUS","2006-05-20","13","S"
"150304","FELIPE LIMA","2012-02-28","4","S"
"120044","MATEUS DANTAS","2010-10-16","52","N"
"126535","KAREN LIMA","2011-04-20","13","N"
"107636","JOSE JUNIOR NASCIMENTO - TESTE","2005-03-21","103","N"
"100903","FABIANNE CRISTINA LIDIA","2009-01-15","44","N"
"107126","MONIQUE FRAGA MOTA","2010-09-22","4","S"
"107646","ALEXSANDRO BISPO SANTOS - TESTE","2009-12-20","4","S"
"120074","NAZARE ARAUJO MARTINS","2008-06-24","4","S"
"100471","SIMONE BATISTA ROBERTO","1997-07-15","13","S"
"158563","TEDHILA ADAO KATIENE OLIVEIRA - TESTE","2006-07-22","13","S"
"149505","LUCAS BISPO SANTANA - TESTE","2009-12-17","4","S"
"119765","THIAGO MENEZES","2004-07-11","123","S"
"106963","SAMYLE CONCEICAO GOES - TESTE","2010-05-29","123","S"
"119870","SUELLEN CAMPOS SANTOS - TESTE","2010-02-25","35","S"
"107844","LARYSSA CARVALHO MENEZES","2007-01-31","44","S"
"137932","LYSIANNE BERNARDO OLIVEIRA SOUZA - TESTE","2009-01-19","4","S"
"113688","NEUZICE FILHO MORAIS","2008-11-24","13","S"
"107639","KRISTHIAN FREITAS NETA - TESTE","2009-08-18","13","S"
"106323","VICTOR ANTONIO PADRE SOUSA - TESTE","2010-05-01","13","S"
"119798","ADEMAR CRUZ SANTOS - TESTE","2005-10-06","123","S"
"140584","MARIA ARNALDO MACEDO VASCONCELOS - TESTE","2009-04-02","35","S"
"118803","NAYARA CORREA NASCIMENTO VANDERSON - TESTE","2011-07-28","44","S"
"107922","JOHN CRISTIANE OLIVEIRA - TESTE","2004-05-17","52","S"
"106833","KASSIO CRUZ SILVA - TESTE","2009-11-20","13","S"
"137231","FELIPE BEZERRA RIBEIRO - TESTE","2010-01-16","4","S"
"154439","DOMINIQUE FIGUEIREDO SILVA - TESTE","2009-06-26","4","S"
"105012","LUANA DUARTE HENRIQUE","2009-06-10","4","S"
"105095","GIULLIAN BATISTA OLIVEIRA","2010-04-12","35","S"
"107908","JULIETE CASTRO MENEZES - TESTE","2007-06-29","4","S"
"100461","AUGUSTO LUIZ SILVA - TESTE","1981-08-24","13","S"
"107560","LIVIA BARBOSA SANTOS - TESTE","2008-07-15","13","S"
"97571","LAURO BRITO JUNIOR","2008-02-12","13","S"
"97574","JOAN CARLOS PORTO - TESTE","2008-10-05","13","S"
"96854","MARCOS ALEXANDRE JESUS","2009-03-06","4","S"
